Round,Client,Distance,P,I,D,PID,Threshold,Status,Pruning_Active,Expected_Malicious
7,client9,0.008159479405719289,0.012239219108578933,0.005484346282523849,3.8437523016163214e-05,0.017762002914118946,0.022215852364427177,NORMAL,True,False
7,client6,0.00822020531884505,0.012330307978267577,0.00575453419944785,-0.00019362695487212535,0.0178912152228433,0.022215852364427177,NORMAL,True,False
7,client12,0.008262968708212092,0.012394453062318138,0.00563483627304014,0.00041763523221397745,0.018446924567572257,0.022215852364427177,NORMAL,True,False
7,client19,0.007465992958537372,0.011198989437806058,0.005558200715760807,-0.0015279464812709101,0.015229243672295955,0.022215852364427177,NORMAL,True,False
7,client0,0.008554561208866798,0.012831841813300196,0.005700061978472366,0.00024881990804716817,0.018780723699819733,0.022215852364427177,NORMAL,True,True
7,client10,0.007273628202215571,0.010910442303323357,0.005542542900354769,-0.000544044676929717,0.01590894052674841,0.022215852364427177,NORMAL,True,False
7,client7,0.009608369131197735,0.014412553696796603,0.005257527477667239,0.0014596130160987022,0.021129694190562542,0.022215852364427177,NORMAL,True,False
7,client2,0.00925755403981503,0.013886331059722545,0.00543142710127339,0.0004984669248887297,0.019816225085884667,0.022215852364427177,NORMAL,True,True
7,client1,0.00832941112159147,0.012494116682387205,0.005357375252642571,-0.0008427188739645084,0.01700877306106527,0.022215852364427177,NORMAL,True,True
7,client11,0.008929227149562785,0.013393840724344179,0.005406156971361752,0.00162163931856147,0.0204216370142674,0.022215852364427177,NORMAL,True,False
7,client16,0.009303193476906878,0.013954790215360318,0.0060308950753585585,0.0006973380732595167,0.02068302336397839,0.022215852364427177,NORMAL,True,False
7,client14,0.00808551561218669,0.012128273418280034,0.00629436608756151,-0.00040705597902566536,0.018015583526815877,0.022215852364427177,NORMAL,True,False
7,client18,0.00731340721118148,0.010970110816772221,0.006583982796263296,-0.002693181339117281,0.014860912273918237,0.022215852364427177,NORMAL,True,False
7,client15,0.007840325175950204,0.011760487763925307,0.0055389062663410305,-0.0018271830516175024,0.015472210978648836,0.022215852364427177,NORMAL,True,False
7,client4,0.012681714372742984,0.019022571559114475,0.006417079129595438,0.00013576265852649206,0.025575413347236405,0.022215852364427177,MALICIOUS,True,False
7,client5,0.009259060283619985,0.013888590425429977,0.006186052653346971,0.00023468236414354166,0.020309325442920488,0.022215852364427177,NORMAL,True,False
7,client17,0.007844695178146607,0.011767042767219911,0.005257710703680861,4.0326832625195434e-05,0.017065080303525968,0.022215852364427177,NORMAL,True,False
7,client8,0.008872134896844337,0.013308202345266505,0.006009481632495043,-0.00022239064278642003,0.019095293334975127,0.022215852364427177,NORMAL,True,False
7,client3,0.008109521627451051,0.012164282441176576,0.00600033863956281,3.3621396765178006e-05,0.018198242477504564,0.022215852364427177,NORMAL,True,True
7,client13,0.007191882140710355,0.010787823211065532,0.006617666298242829,-0.003760120176774369,0.013645369332533994,0.022215852364427177,NORMAL,True,False
8,client12,0.008533475711463862,0.012800213567195793,0.006488183844186526,0.00021640560260141606,0.019504803013983735,0.02626732674597373,NORMAL,True,False
8,client5,0.008372879221253572,0.01255931883188036,0.007023340575472329,-0.0007089448498931298,0.018873714557459557,0.02626732674597373,NORMAL,True,False
8,client16,0.008821628521072435,0.013232442781608653,0.006913057927465802,-0.0003852519646675545,0.019760248744406902,0.02626732674597373,NORMAL,True,False
8,client4,0.007975774299560078,0.011963661449340118,0.007214656559551446,-0.0037647520585463255,0.015413565950345239,0.02626732674597373,NORMAL,True,False
8,client1,0.007423763175392298,0.011135644763088447,0.006099751570181801,-0.0007245183569593375,0.01651087797631091,0.02626732674597373,NORMAL,True,True
8,client18,0.01605703689957556,0.02408555534936334,0.008189686486220852,0.0069949037507152645,0.03927014558629945,0.02626732674597373,MALICIOUS,True,False
8,client9,0.008759151782030246,0.013138727673045369,0.006360261460726874,0.0004797379010487657,0.01997872703482101,0.02626732674597373,NORMAL,True,False
8,client0,0.007141113657924632,0.010711670486886947,0.006414173344264829,-0.0011307580407537328,0.01599508579039804,0.02626732674597373,NORMAL,True,True
8,client17,0.007682641060172179,0.011523961590258269,0.0060259748096980785,-0.0001296432943795424,0.017420293105576804,0.02626732674597373,NORMAL,True,False
8,client6,0.007848482826956988,0.011772724240435482,0.006539382482143549,-0.0002973779935104504,0.018014728729068584,0.02626732674597373,NORMAL,True,False
8,client3,0.007956230856162271,0.011934346284243407,0.006795961725179037,-0.0001226326170310238,0.01860767539239142,0.02626732674597373,NORMAL,True,True
8,client8,0.008269242727148412,0.012403864090722617,0.006836405905209885,-0.00048231373575673977,0.018757956260175762,0.02626732674597373,NORMAL,True,False
8,client13,0.007615776948115912,0.011423665422173868,0.0073792439930544206,0.00033911584592444537,0.019142025261152735,0.02626732674597373,NORMAL,True,False
8,client11,0.007331541059784269,0.010997311589676404,0.006139311077340179,-0.0012781488718228132,0.015858473795193773,0.02626732674597373,NORMAL,True,False
8,client2,0.007859807063915139,0.011789710595872707,0.006217407807664904,-0.0011181975807199125,0.0168889208228177,0.02626732674597373,NORMAL,True,True
8,client14,0.0073841583991246205,0.01107623759868693,0.007032781927473973,-0.0005610857704496556,0.01754793375571125,0.02626732674597373,NORMAL,True,False
8,client15,0.00756410605467937,0.011346159082019055,0.0062953168718089675,-0.00022097529701666787,0.017420500656811354,0.02626732674597373,NORMAL,True,False
8,client7,0.007272808525437479,0.010909212788156219,0.0059848083302109865,-0.0018684484846082053,0.015025572633759001,0.02626732674597373,NORMAL,True,False
8,client19,0.00881261233599987,0.013218918503999803,0.006439461949360794,0.001077295501969998,0.020735675955330594,0.02626732674597373,NORMAL,True,False
8,client10,0.0068459319234462,0.0102688978851693,0.006227136092699389,-0.00034215702301549706,0.01615387695485319,0.02626732674597373,NORMAL,True,False
9,client19,0.008200196161431174,0.01230029424214676,0.007259481565503911,-0.0004899329396549565,0.019069842867995714,0.027735623413260937,NORMAL,True,False
9,client17,0.008461191718212201,0.012691787577318302,0.006872093981519299,0.0006228405264320177,0.02018672208526962,0.027735623413260937,NORMAL,True,False
9,client1,0.00897699408739476,0.01346549113109214,0.006997450978921277,0.00124258472960197,0.021705526839615387,0.027735623413260937,NORMAL,True,True
9,client15,0.008275057990100209,0.012412586985150314,0.007122822670818988,0.0005687615483366715,0.020104171204305975,0.027735623413260937,NORMAL,True,False
9,client18,0.012961843419617222,0.019442765129425832,0.009485870828182573,-0.0024761547839666706,0.026452481173641733,0.027735623413260937,NORMAL,True,False
9,client6,0.007588962778652745,0.011383444167979118,0.007298278760008823,-0.0002076160386433941,0.018474106889344546,0.027735623413260937,NORMAL,True,False
9,client11,0.007744297141307909,0.011616445711961864,0.00691374079147097,0.0003302048652189117,0.018860391368651745,0.027735623413260937,NORMAL,True,False
9,client0,0.0073690681013766635,0.011053602152064995,0.007151080154402495,0.0001823635547616255,0.018387045861229117,0.027735623413260937,NORMAL,True,True
9,client3,0.009951957963984955,0.014927936945977433,0.007791157521577533,0.0015965816862581472,0.024315676153813113,0.027735623413260937,NORMAL,True,True
9,client9,0.007801784507785384,0.011702676761678077,0.007140439911505413,-0.0007658938193958895,0.0180772228537876,0.027735623413260937,NORMAL,True,False
9,client7,0.008486728610472269,0.012730092915708403,0.006833481191258213,0.0009711360680278322,0.020534710174994447,0.027735623413260937,NORMAL,True,False
9,client10,0.007678762986960488,0.011518144480440732,0.006995012391395438,0.0006662648508114302,0.0191794217226476,0.027735623413260937,NORMAL,True,False
9,client12,0.009411512188259601,0.014117268282389402,0.007429335063012486,0.0007024291814365911,0.02224903252683848,0.027735623413260937,NORMAL,True,False
9,client8,0.008839076706658004,0.013258615059987006,0.007720313575875685,0.0004558671836076736,0.021434795819470363,0.027735623413260937,NORMAL,True,False
9,client4,0.008664133198234274,0.01299619979735141,0.008081069879374873,0.0005506871189393567,0.021627956795665638,0.027735623413260937,NORMAL,True,False
9,client16,0.00788425465856706,0.01182638198785059,0.0077014833933225085,-0.0007498990900042996,0.018777966291168798,0.027735623413260937,NORMAL,True,False
9,client13,0.015176496479113464,0.022764744718670196,0.008896893640965766,0.006048575624798042,0.037710213984434006,0.027735623413260937,MALICIOUS,True,False
9,client14,0.007379735408438851,0.011069603112658278,0.0077707554683178574,-3.5383925486152936e-06,0.01883682018842752,0.027735623413260937,NORMAL,True,False
9,client2,0.008693946046286238,0.013040919069429356,0.007086802412293528,0.0006673111858968795,0.020795032667619763,0.027735623413260937,NORMAL,True,True
9,client5,0.00735916188316438,0.01103874282474657,0.0077592567637887674,-0.0008109738704713543,0.017987025718063984,0.027735623413260937,NORMAL,True,False
10,client18,0.01075976409609083,0.016139646144136245,0.010561847237791657,-0.001761663458821114,0.02493982992310679,0.025250838421285282,NORMAL,True,False
10,client6,0.008223690541808772,0.012335535812713159,0.0081206478141897,0.0005077822105248216,0.02096396583742768,0.025250838421285282,NORMAL,True,False
10,client11,0.007685199961209546,0.01152779994181432,0.007682260787591925,-4.727774407869007e-05,0.019162782985327555,0.025250838421285282,NORMAL,True,False
10,client1,0.008975779392300938,0.013463669088451407,0.007895028918151371,-9.717560750577282e-07,0.021357726250527717,0.025250838421285282,NORMAL,True,True
10,client3,0.00942876719276303,0.014143150789144545,0.008734034240853835,-0.00041855261697753974,0.02245863241302084,0.025250838421285282,NORMAL,True,True
10,client8,0.009522733720756682,0.014284100581135023,0.008672586947951354,0.0005469256112789423,0.023503613140365316,0.025250838421285282,NORMAL,True,False
10,client10,0.007204684795941542,0.010807027193912314,0.007715480870989592,-0.0003792625528151565,0.01814324551208675,0.025250838421285282,NORMAL,True,False
10,client0,0.007448154085208923,0.011172231127813384,0.007895895562923387,6.326878706580732e-05,0.019131395477802578,0.025250838421285282,NORMAL,True,True
10,client12,0.007764033509880465,0.011646050264820698,0.008205738414000532,-0.0013179829427033087,0.01853380573611792,0.025250838421285282,NORMAL,True,False
10,client2,0.008890588313446825,0.013335882470170238,0.007975861243638211,0.00015731381372846993,0.02146905752753692,0.025250838421285282,NORMAL,True,True
10,client13,0.006863499989115964,0.010295249983673945,0.009583243639877363,-0.0066503971919980006,0.013228096431553309,0.025250838421285282,NORMAL,True,False
10,client15,0.007655415037351847,0.01148312255602777,0.007888364174554173,-0.0004957143621986897,0.018875772368383253,0.025250838421285282,NORMAL,True,False
10,client5,0.008638459604680033,0.01295768940702005,0.008623102724256771,0.0010234381772125226,0.022604230308489345,0.025250838421285282,NORMAL,True,False
10,client16,0.009657099576984256,0.014485649365476385,0.008667193351020935,0.0014182759347337566,0.024571118651231075,0.025250838421285282,NORMAL,True,False
10,client19,0.008335221542500205,0.012502832313750307,0.008093003719753931,0.00010802030485522474,0.020703856338359465,0.025250838421285282,NORMAL,True,False
10,client7,0.007088055661388097,0.010632083492082146,0.007542286757397022,-0.0011189383592673373,0.01705543189021183,0.025250838421285282,NORMAL,True,False
10,client9,0.010752163383719891,0.016128245075579837,0.008215656249877402,0.002360303100747606,0.026704204426204844,0.025250838421285282,MALICIOUS,True,False
10,client4,0.00768386264956336,0.01152579397434504,0.008849456144331209,-0.0007842164389367308,0.019591033679739515,0.025250838421285282,NORMAL,True,False
10,client17,0.007856733720342405,0.011785100580513607,0.00765776735355354,-0.0004835663982958372,0.018959301535771307,0.025250838421285282,NORMAL,True,False
10,client14,0.008681753866557871,0.013022630799836806,0.008638930854973645,0.0010416147664952158,0.022703176421305666,0.025250838421285282,NORMAL,True,False
11,client14,0.007646827882776014,0.01147024182416402,0.009403613643251247,-0.0008279407870254857,0.020045914680389784,0.026909052553243905,NORMAL,True,False
11,client11,0.012881403289649021,0.019322104934473533,0.008970401116556826,0.00415696266275158,0.03244946871378194,0.026909052553243905,MALICIOUS,True,False
11,client10,0.011299625019920302,0.016949437529880453,0.008845443372981623,0.0032759521791830082,0.029070833082045083,0.026909052553243905,MALICIOUS,True,False
11,client7,0.009090861776400805,0.013636292664601209,0.008451372935037102,0.0016022448920101663,0.023689910491648477,0.026909052553243905,NORMAL,True,False
11,client6,0.008425794930545577,0.012638692395818364,0.008963227307244259,0.0001616835109894438,0.021763603214052067,0.026909052553243905,NORMAL,True,False
11,client9,0.0073696272006367235,0.011054440800955086,0.008952618969941074,-0.0027060289464665346,0.017301030824429624,0.026909052553243905,NORMAL,True,False
11,client19,0.009194354345822974,0.013791531518734461,0.009012439154336228,0.0006873062426582158,0.023491276915728904,0.026909052553243905,NORMAL,True,False
11,client18,0.007300171310120729,0.010950256965181093,0.01129186436880373,-0.002767674228776081,0.019474447105208743,0.026909052553243905,NORMAL,True,False
11,client3,0.008806564905652283,0.013209847358478424,0.009614690731419063,-0.0004977618296885978,0.02232677626020889,0.026909052553243905,NORMAL,True,True
11,client16,0.008258860290352209,0.012388290435528315,0.009493079380056155,-0.0011185914293056376,0.02076277838627883,0.026909052553243905,NORMAL,True,False
11,client4,0.008280381452443595,0.012420572178665393,0.009677494289575568,0.0004772150423041875,0.022575281510545147,0.026909052553243905,NORMAL,True,False
11,client0,0.007155071539071347,0.01073260730860702,0.008611402716830521,-0.00023446603691006028,0.019109543988527482,0.026909052553243905,NORMAL,True,True
11,client17,0.007443724670703299,0.01116558700605495,0.00840213982062387,-0.0003304072397112848,0.019237319586967536,0.026909052553243905,NORMAL,True,False
11,client5,0.007012876372543659,0.010519314558815489,0.009324390361511137,-0.0013004665857090994,0.018543238334617525,0.026909052553243905,NORMAL,True,False
11,client2,0.008679417910690441,0.013019126866035662,0.008843803034707255,-0.00016893632220510714,0.02169399357853781,0.026909052553243905,NORMAL,True,True
11,client12,0.007821891026633356,0.011732836539950034,0.008987927516663868,4.628601340231284e-05,0.020767050070016217,0.026909052553243905,NORMAL,True,False
11,client13,0.007277132133431014,0.01091569820014652,0.010310956853220464,0.0003309057154520401,0.021557560768819026,0.026909052553243905,NORMAL,True,False
11,client1,0.008485566820619034,0.012728350230928552,0.008743585600213275,-0.0003921700573455228,0.021079765773796305,0.026909052553243905,NORMAL,True,True
11,client8,0.007471961199759896,0.011207941799639845,0.009419783067927344,-0.0016406180167974288,0.01898710685076976,0.026909052553243905,NORMAL,True,False
11,client15,0.006780925917227974,0.010171388875841961,0.00856645676627697,-0.0006995912960990982,0.01803825434601983,0.026909052553243905,NORMAL,True,False
12,client2,0.006929213756737098,0.010393820635105647,0.009536724410380965,-0.0014001633231626746,0.01853038172232394,0.029700508803509947,NORMAL,True,True
12,client1,0.0077087601188193045,0.011563140178228957,0.009514461612095206,-0.000621445361439784,0.02045615642888438,0.029700508803509947,NORMAL,True,True
12,client8,0.007596279653876593,0.011394419480814889,0.010179411033315003,9.94547632933572e-05,0.02167328527742325,0.029700508803509947,NORMAL,True,False
12,client16,0.00891516168951749,0.013372742534276234,0.010384595549007903,0.0005250411193322244,0.024282379202616364,0.029700508803509947,NORMAL,True,False
12,client19,0.00760520322817107,0.011407804842256605,0.009772959477153335,-0.0012713208941215236,0.019909443425288418,0.029700508803509947,NORMAL,True,False
12,client5,0.013508204359373843,0.020262306539060762,0.010675210797448521,0.005196262389464148,0.03613377972597343,0.029700508803509947,MALICIOUS,True,False
12,client7,0.0088112564636093,0.01321688469541395,0.009332498581398032,-0.00022368425023320399,0.02232569902657878,0.029700508803509947,NORMAL,True,False
12,client15,0.0067684721629557975,0.010152708244433695,0.00924330398257255,-9.963003417741424e-06,0.019386049223588504,0.029700508803509947,NORMAL,True,False
12,client11,0.007693664617438012,0.011540496926157018,0.009739767578300628,-0.004150190937768808,0.017130073566688837,0.029700508803509947,NORMAL,True,False
12,client10,0.006842781993958278,0.010264172990937417,0.00952972157237745,-0.0035654744207696196,0.016228420142545247,0.029700508803509947,NORMAL,True,False
12,client0,0.007873934646368222,0.011810901969552333,0.009398796181467344,0.0005750904858374998,0.021784788636857174,0.029700508803509947,NORMAL,True,True
12,client18,0.011009802353409554,0.016514703530114333,0.012392844604144684,0.0029677048346310603,0.03187525296889008,0.029700508803509947,MALICIOUS,True,False
12,client6,0.008410456685572021,0.012615685028358033,0.00980427297580146,-1.227059597884439e-05,0.022407687408180648,0.029700508803509947,NORMAL,True,False
12,client14,0.009422510575991735,0.014133765863987603,0.01034586470085042,0.0014205461545725774,0.025900176719410604,0.029700508803509947,NORMAL,True,False
12,client17,0.010179047022667798,0.015268570534001697,0.00942004452289065,0.0021882578815715995,0.02687687293846395,0.029700508803509947,NORMAL,True,False
12,client12,0.007507456151046424,0.011261184226569635,0.00973867313176851,-0.00025154790046954606,0.0207483094578686,0.029700508803509947,NORMAL,True,False
12,client9,0.007600684855482772,0.011401027283224159,0.009712687455489352,0.00018484612387683897,0.02129856086259035,0.029700508803509947,NORMAL,True,False
12,client3,0.009467520444560947,0.01420128066684142,0.010561442775875158,0.0005287644311269311,0.02529148787384351,0.029700508803509947,NORMAL,True,True
12,client13,0.007293557765938487,0.010940336648907732,0.011040312629814314,1.3140506005978464e-05,0.021993789784728022,0.029700508803509947,NORMAL,True,False
12,client4,0.007634450695289708,0.011451676042934561,0.01044093935910454,-0.0005167446057231094,0.02137587079631599,0.029700508803509947,NORMAL,True,False
